split,crop_image,source_image,person_index,crop_x1,crop_y1,crop_x2,crop_y2
train,images/train/frame_001162_person_09.jpg,data/person_dataset_seed123/images/train/frame_001162.jpg,9,298,73,386,204
train,images/train/frame_001162_person_10.jpg,data/person_dataset_seed123/images/train/frame_001162.jpg,10,215,29,306,126
train,images/train/frame_001162_person_11.jpg,data/person_dataset_seed123/images/train/frame_001162.jpg,11,201,141,306,253
train,images/train/frame_001162_person_12.jpg,data/person_dataset_seed123/images/train/frame_001162.jpg,12,142,151,226,232
train,images/train/frame_001162_person_13.jpg,data/person_dataset_seed123/images/train/frame_001162.jpg,13,108,187,163,231
train,images/train/frame_001162_person_14.jpg,data/person_dataset_seed123/images/train/frame_001162.jpg,14,117,85,200,150
train,images/train/frame_001162_person_15.jpg,data/person_dataset_seed123/images/train/frame_001162.jpg,15,109,544,189,616
train,images/train/frame_001162_person_16.jpg,data/person_dataset_seed123/images/train/frame_001162.jpg,16,207,579,311,669
train,images/train/frame_001162_person_17.jpg,data/person_dataset_seed123/images/train/frame_001162.jpg,17,292,604,372,685
train,images/train/frame_001162_person_18.jpg,data/person_dataset_seed123/images/train/frame_001162.jpg,18,38,162,114,226
train,images/train/frame_001170_person_00.jpg,data/person_dataset_seed123/images/train/frame_001170.jpg,0,108,544,196,614
train,images/train/frame_001170_person_01.jpg,data/person_dataset_seed123/images/train/frame_001170.jpg,1,223,581,300,673
train,images/train/frame_001170_person_02.jpg,data/person_dataset_seed123/images/train/frame_001170.jpg,2,291,608,372,683
train,images/train/frame_001170_person_03.jpg,data/person_dataset_seed123/images/train/frame_001170.jpg,3,491,363,639,488
train,images/train/frame_001170_person_04.jpg,data/person_dataset_seed123/images/train/frame_001170.jpg,4,616,410,748,536
train,images/train/frame_001170_person_05.jpg,data/person_dataset_seed123/images/train/frame_001170.jpg,5,561,482,695,582
train,images/train/frame_001170_person_06.jpg,data/person_dataset_seed123/images/train/frame_001170.jpg,6,722,426,798,542
train,images/train/frame_001170_person_07.jpg,data/person_dataset_seed123/images/train/frame_001170.jpg,7,685,156,793,224
train,images/train/frame_001170_person_08.jpg,data/person_dataset_seed123/images/train/frame_001170.jpg,8,675,324,800,400
train,images/train/frame_001170_person_09.jpg,data/person_dataset_seed123/images/train/frame_001170.jpg,9,671,607,759,667
train,images/train/frame_001170_person_10.jpg,data/person_dataset_seed123/images/train/frame_001170.jpg,10,554,640,636,720
train,images/train/frame_001170_person_11.jpg,data/person_dataset_seed123/images/train/frame_001170.jpg,11,421,0,520,79
train,images/train/frame_001170_person_12.jpg,data/person_dataset_seed123/images/train/frame_001170.jpg,12,311,72,387,205
train,images/train/frame_001170_person_13.jpg,data/person_dataset_seed123/images/train/frame_001170.jpg,13,214,29,307,121
train,images/train/frame_001170_person_14.jpg,data/person_dataset_seed123/images/train/frame_001170.jpg,14,200,144,292,256
train,images/train/frame_001170_person_15.jpg,data/person_dataset_seed123/images/train/frame_001170.jpg,15,148,154,227,227
train,images/train/frame_001170_person_16.jpg,data/person_dataset_seed123/images/train/frame_001170.jpg,16,103,181,163,231
train,images/train/frame_001170_person_17.jpg,data/person_dataset_seed123/images/train/frame_001170.jpg,17,86,119,157,183
train,images/train/frame_001170_person_18.jpg,data/person_dataset_seed123/images/train/frame_001170.jpg,18,123,81,195,143
train,images/train/frame_001174_person_00.jpg,data/person_dataset_seed123/images/train/frame_001174.jpg,0,424,0,520,90
train,images/train/frame_001174_person_01.jpg,data/person_dataset_seed123/images/train/frame_001174.jpg,1,314,72,390,204
train,images/train/frame_001174_person_02.jpg,data/person_dataset_seed123/images/train/frame_001174.jpg,2,217,29,305,129
train,images/train/frame_001174_person_03.jpg,data/person_dataset_seed123/images/train/frame_001174.jpg,3,202,147,312,247
train,images/train/frame_001174_person_04.jpg,data/person_dataset_seed123/images/train/frame_001174.jpg,4,153,152,227,225
train,images/train/frame_001174_person_05.jpg,data/person_dataset_seed123/images/train/frame_001174.jpg,5,120,88,211,163
train,images/train/frame_001174_person_06.jpg,data/person_dataset_seed123/images/train/frame_001174.jpg,6,101,179,171,235
train,images/train/frame_001174_person_07.jpg,data/person_dataset_seed123/images/train/frame_001174.jpg,7,682,157,794,225
train,images/train/frame_001174_person_08.jpg,data/person_dataset_seed123/images/train/frame_001174.jpg,8,675,319,790,398
train,images/train/frame_001174_person_09.jpg,data/person_dataset_seed123/images/train/frame_001174.jpg,9,494,265,629,409
train,images/train/frame_001174_person_10.jpg,data/person_dataset_seed123/images/train/frame_001174.jpg,10,589,411,760,520
train,images/train/frame_001174_person_11.jpg,data/person_dataset_seed123/images/train/frame_001174.jpg,11,566,483,682,596
train,images/train/frame_001174_person_12.jpg,data/person_dataset_seed123/images/train/frame_001174.jpg,12,673,599,761,669
train,images/train/frame_001174_person_13.jpg,data/person_dataset_seed123/images/train/frame_001174.jpg,13,556,638,637,720
train,images/train/frame_001174_person_14.jpg,data/person_dataset_seed123/images/train/frame_001174.jpg,14,290,603,375,685
train,images/train/frame_001174_person_15.jpg,data/person_dataset_seed123/images/train/frame_001174.jpg,15,222,579,309,667
train,images/train/frame_001174_person_16.jpg,data/person_dataset_seed123/images/train/frame_001174.jpg,16,108,545,200,614
train,images/train/frame_001181_person_00.jpg,data/person_dataset_seed123/images/train/frame_001181.jpg,0,489,73,604,293
train,images/train/frame_001181_person_01.jpg,data/person_dataset_seed123/images/train/frame_001181.jpg,1,689,166,805,232
train,images/train/frame_001181_person_02.jpg,data/person_dataset_seed123/images/train/frame_001181.jpg,2,678,318,793,402
train,images/train/frame_001181_person_03.jpg,data/person_dataset_seed123/images/train/frame_001181.jpg,3,563,474,678,596
train,images/train/frame_001181_person_04.jpg,data/person_dataset_seed123/images/train/frame_001181.jpg,4,613,425,780,541
train,images/train/frame_001181_person_05.jpg,data/person_dataset_seed123/images/train/frame_001181.jpg,5,739,430,804,485
train,images/train/frame_001181_person_06.jpg,data/person_dataset_seed123/images/train/frame_001181.jpg,6,679,606,761,669
train,images/train/frame_001181_person_07.jpg,data/person_dataset_seed123/images/train/frame_001181.jpg,7,558,638,637,720
train,images/train/frame_001181_person_08.jpg,data/person_dataset_seed123/images/train/frame_001181.jpg,8,287,595,378,685
train,images/train/frame_001181_person_09.jpg,data/person_dataset_seed123/images/train/frame_001181.jpg,9,223,580,304,665
train,images/train/frame_001181_person_10.jpg,data/person_dataset_seed123/images/train/frame_001181.jpg,10,110,543,197,611
train,images/train/frame_001181_person_11.jpg,data/person_dataset_seed123/images/train/frame_001181.jpg,11,310,70,392,205
train,images/train/frame_001181_person_12.jpg,data/person_dataset_seed123/images/train/frame_001181.jpg,12,421,0,520,79
train,images/train/frame_001181_person_13.jpg,data/person_dataset_seed123/images/train/frame_001181.jpg,13,219,30,305,124
train,images/train/frame_001181_person_14.jpg,data/person_dataset_seed123/images/train/frame_001181.jpg,14,167,65,275,147
train,images/train/frame_001181_person_15.jpg,data/person_dataset_seed123/images/train/frame_001181.jpg,15,205,145,292,250
train,images/train/frame_001181_person_16.jpg,data/person_dataset_seed123/images/train/frame_001181.jpg,16,119,86,191,147
train,images/train/frame_001181_person_17.jpg,data/person_dataset_seed123/images/train/frame_001181.jpg,17,159,154,228,237
train,images/train/frame_001181_person_18.jpg,data/person_dataset_seed123/images/train/frame_001181.jpg,18,99,171,179,231
train,images/train/frame_001194_person_00.jpg,data/person_dataset_seed123/images/train/frame_001194.jpg,0,669,48,776,188
train,images/train/frame_001194_person_01.jpg,data/person_dataset_seed123/images/train/frame_001194.jpg,1,674,319,798,401
train,images/train/frame_001194_person_02.jpg,data/person_dataset_seed123/images/train/frame_001194.jpg,2,719,435,798,504
train,images/train/frame_001194_person_03.jpg,data/person_dataset_seed123/images/train/frame_001194.jpg,3,612,430,771,555
train,images/train/frame_001194_person_04.jpg,data/person_dataset_seed123/images/train/frame_001194.jpg,4,568,475,676,590
train,images/train/frame_001194_person_05.jpg,data/person_dataset_seed123/images/train/frame_001194.jpg,5,557,639,634,720
train,images/train/frame_001194_person_06.jpg,data/person_dataset_seed123/images/train/frame_001194.jpg,6,675,597,766,665
train,images/train/frame_001194_person_07.jpg,data/person_dataset_seed123/images/train/frame_001194.jpg,7,295,599,376,687
train,images/train/frame_001194_person_08.jpg,data/person_dataset_seed123/images/train/frame_001194.jpg,8,222,581,308,669
train,images/train/frame_001194_person_09.jpg,data/person_dataset_seed123/images/train/frame_001194.jpg,9,109,543,192,620
train,images/train/frame_001194_person_10.jpg,data/person_dataset_seed123/images/train/frame_001194.jpg,10,491,0,556,169
train,images/train/frame_001194_person_11.jpg,data/person_dataset_seed123/images/train/frame_001194.jpg,11,429,0,505,85
train,images/train/frame_001194_person_12.jpg,data/person_dataset_seed123/images/train/frame_001194.jpg,12,309,62,397,207
train,images/train/frame_001194_person_13.jpg,data/person_dataset_seed123/images/train/frame_001194.jpg,13,278,12,331,131
train,images/train/frame_001194_person_14.jpg,data/person_dataset_seed123/images/train/frame_001194.jpg,14,217,28,286,121
train,images/train/frame_001194_person_15.jpg,data/person_dataset_seed123/images/train/frame_001194.jpg,15,121,81,184,143
train,images/train/frame_001194_person_16.jpg,data/person_dataset_seed123/images/train/frame_001194.jpg,16,203,150,308,217
train,images/train/frame_001194_person_17.jpg,data/person_dataset_seed123/images/train/frame_001194.jpg,17,161,149,224,233
train,images/train/frame_001194_person_18.jpg,data/person_dataset_seed123/images/train/frame_001194.jpg,18,107,175,179,232
train,images/train/frame_001196_person_00.jpg,data/person_dataset_seed123/images/train/frame_001196.jpg,0,642,39,769,185
train,images/train/frame_001196_person_01.jpg,data/person_dataset_seed123/images/train/frame_001196.jpg,1,489,0,571,178
train,images/train/frame_001196_person_02.jpg,data/person_dataset_seed123/images/train/frame_001196.jpg,2,426,0,505,76
train,images/train/frame_001196_person_03.jpg,data/person_dataset_seed123/images/train/frame_001196.jpg,3,312,69,390,205
train,images/train/frame_001196_person_04.jpg,data/person_dataset_seed123/images/train/frame_001196.jpg,4,270,14,339,141
train,images/train/frame_001196_person_05.jpg,data/person_dataset_seed123/images/train/frame_001196.jpg,5,216,29,287,127
train,images/train/frame_001196_person_06.jpg,data/person_dataset_seed123/images/train/frame_001196.jpg,6,121,77,192,148
train,images/train/frame_001196_person_07.jpg,data/person_dataset_seed123/images/train/frame_001196.jpg,7,201,145,304,219
train,images/train/frame_001196_person_08.jpg,data/person_dataset_seed123/images/train/frame_001196.jpg,8,162,153,224,233
train,images/train/frame_001196_person_09.jpg,data/person_dataset_seed123/images/train/frame_001196.jpg,9,102,172,178,234
train,images/train/frame_001196_person_10.jpg,data/person_dataset_seed123/images/train/frame_001196.jpg,10,110,542,190,618
train,images/train/frame_001196_person_11.jpg,data/person_dataset_seed123/images/train/frame_001196.jpg,11,218,578,303,670
train,images/train/frame_001196_person_12.jpg,data/person_dataset_seed123/images/train/frame_001196.jpg,12,294,604,373,683
train,images/train/frame_001196_person_13.jpg,data/person_dataset_seed123/images/train/frame_001196.jpg,13,560,637,634,720
train,images/train/frame_001196_person_14.jpg,data/person_dataset_seed123/images/train/frame_001196.jpg,14,675,600,762,666
train,images/train/frame_001196_person_15.jpg,data/person_dataset_seed123/images/train/frame_001196.jpg,15,726,430,801,505
train,images/train/frame_001196_person_16.jpg,data/person_dataset_seed123/images/train/frame_001196.jpg,16,610,431,774,551
train,images/train/frame_001196_person_17.jpg,data/person_dataset_seed123/images/train/frame_001196.jpg,17,569,475,675,598
train,images/train/frame_001196_person_18.jpg,data/person_dataset_seed123/images/train/frame_001196.jpg,18,678,323,791,401
val,images/val/frame_000009_person_00.jpg,data/person_dataset_seed123/images/val/frame_000009.jpg,0,687,158,790,231
val,images/val/frame_000009_person_01.jpg,data/person_dataset_seed123/images/val/frame_000009.jpg,1,692,299,788,403
val,images/val/frame_000009_person_02.jpg,data/person_dataset_seed123/images/val/frame_000009.jpg,2,587,286,706,409
val,images/val/frame_000009_person_03.jpg,data/person_dataset_seed123/images/val/frame_000009.jpg,3,708,460,793,551
val,images/val/frame_000009_person_04.jpg,data/person_dataset_seed123/images/val/frame_000009.jpg,4,563,476,670,607
val,images/val/frame_000009_person_05.jpg,data/person_dataset_seed123/images/val/frame_000009.jpg,5,557,639,645,703
val,images/val/frame_000009_person_06.jpg,data/person_dataset_seed123/images/val/frame_000009.jpg,6,684,598,760,658
val,images/val/frame_000009_person_07.jpg,data/person_dataset_seed123/images/val/frame_000009.jpg,7,290,596,372,669
val,images/val/frame_000009_person_08.jpg,data/person_dataset_seed123/images/val/frame_000009.jpg,8,211,577,305,634
val,images/val/frame_000009_person_09.jpg,data/person_dataset_seed123/images/val/frame_000009.jpg,9,109,545,192,615
val,images/val/frame_000009_person_10.jpg,data/person_dataset_seed123/images/val/frame_000009.jpg,10,73,406,153,457
val,images/val/frame_000009_person_11.jpg,data/person_dataset_seed123/images/val/frame_000009.jpg,11,520,0,619,102
val,images/val/frame_000009_person_12.jpg,data/person_dataset_seed123/images/val/frame_000009.jpg,12,421,0,523,80
val,images/val/frame_000009_person_13.jpg,data/person_dataset_seed123/images/val/frame_000009.jpg,13,336,33,430,96
val,images/val/frame_000009_person_14.jpg,data/person_dataset_seed123/images/val/frame_000009.jpg,14,197,57,279,125
val,images/val/frame_000009_person_15.jpg,data/person_dataset_seed123/images/val/frame_000009.jpg,15,147,77,211,143
val,images/val/frame_000009_person_16.jpg,data/person_dataset_seed123/images/val/frame_000009.jpg,16,215,150,309,241
val,images/val/frame_000009_person_17.jpg,data/person_dataset_seed123/images/val/frame_000009.jpg,17,169,131,235,226
